STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 00:13,FM-16,BKN:07 4 BKN:07 10 OVC:08 14,2.00,-SN:03 BR:1 |SN:71 |,31,-0.6,31,-0.8,30,-1.1,96,5,320,,22.52,,,,0.01,30.02,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 00:25,FM-16,SCT:04 3 BKN:07 16 OVC:08 30,2.00,-SN:03 BR:1 |SN:71 |,30,-1.1,30,-1.1,30,-1.1,100,3,330,,22.52,,,,0.01,30.02,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 00:35,FM-16,BKN:07 3 OVC:08 16,4.00,-SN:03 BR:1 |SN:71 |,30,-1.1,30,-1.1,30,-1.1,100,5,330,,22.52,,,,0.01,30.02,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 00:42,FM-16,BKN:07 5 OVC:08 15,9.00,-SN:03 |SN:71 |,30,-1.1,30,-1.1,30,-1.1,100,6,330,,22.53,,,,0.01,30.03,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 00:53,FM-15,BKN:07 5 OVC:08 13,8.00,-SN:03 |SN:71 |,30,-1.1,30,-1.1,30,-1.1,100,3,340,,22.52,,,29.91,T,30.02,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 01:01,FM-16,SCT:04 4 OVC:08 11,7.00,-SN:03 |SN:71 |,30,-1.1,30,-1.1,30,-1.1,100,3,340,,22.52,,,,T,30.02,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 01:53,FM-15,OVC:08 10,8.00,,31,-0.6,30,-1.0,29,-1.7,92,0,000,,22.54,3,,29.92,T,30.04,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 02:10,FM-16,OVC:08 8,10.00,-SN:03 |SN:71 |,31,-0.6,30,-1.0,29,-1.7,92,3,360,,22.54,,,,T,30.04,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 02:47,FM-16,BKN:07 5 OVC:08 11,1.75,-SN:03 BR:1 |SN:71 |,30,-1.0,29,-1.6,28,-2.0,93,10,330,,22.55,,,,T,30.06,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 02:53,FM-15,BKN:07 5 OVC:08 9,1.25,-SN:03 BR:1 |SN:71 |,30,-1.1,29,-1.6,28,-2.2,92,6,350,,22.55,,,29.96,T,30.06,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 03:07,FM-16,FEW:02 8 BKN:07 14 OVC:08 27,2.50,-SN:03 BR:1 |SN:71 |,30,-1.1,30,-1.3,29,-1.7,96,5,360,,22.55,,,,T,30.06,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 03:16,FM-16,BKN:07 14 OVC:08 21,4.00,-SN:03 BR:1 |SN:71 |,30,-1.1,29,-1.6,28,-2.2,92,6,020,,22.56,,,,T,30.07,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 03:27,FM-16,SCT:04 6 BKN:07 12 OVC:08 22,5.00,BR:1 ||,30,-1.1,29,-1.6,28,-2.2,92,5,360,,22.56,,,,T,30.07,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 03:36,FM-16,BKN:07 6 OVC:08 12,7.00,,30,-1.1,29,-1.6,28,-2.2,92,5,340,,22.56,,,,T,30.07,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 03:53,FM-15,BKN:07 6 BKN:07 17 OVC:08 22,10.00,,30,-1.1,29,-1.6,28,-2.2,92,7,350,,22.56,,,29.97,T,30.07,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 04:53,FM-15,OVC:08 8,10.00,,30,-1.1,29,-1.6,28,-2.2,92,0,000,,22.57,1,,30.00,T,30.08,,,,,,,,,,0727,1701,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 05:40,FM-16,OVC:08 11,10.00,,30,-1.1,29,-1.8,27,-2.8,88,5,340,,22.58,,,,,30.10,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 05:53,FM-15,OVC:08 11,10.00,,30,-1.1,29,-1.8,27,-2.8,88,8,330,,22.58,,,30.03,0.00,30.10,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 06:36,FM-16,SCT:04 9 BKN:07 15 OVC:08 34,10.00,,29,-1.7,28,-2.1,27,-2.8,92,0,000,,22.60,,,,,30.12,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 06:45,FM-16,SCT:04 6 BKN:07 10 OVC:08 34,10.00,,29,-1.7,28,-2.1,27,-2.8,92,0,000,,22.60,,,,,30.12,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 06:51,FM-16,BKN:07 8 BKN:07 11 OVC:08 35,10.00,,28,-2.0,28,-2.2,28,-2.0,100,0,000,,22.60,,,,,30.12,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 06:53,FM-15,BKN:07 8 BKN:07 11 OVC:08 35,10.00,,30,-1.1,29,-1.6,28,-2.2,92,0,000,,22.60,,,30.07,0.00,30.12,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 07:53,FM-15,BKN:07 7 OVC:08 14,10.00,,30,-1.1,29,-1.8,27,-2.8,88,0,000,,22.63,3,,30.10,0.00,30.16,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 08:51,FM-16,OVC:08 11,10.00,,30,-1.0,29,-1.8,27,-3.0,86,3,340,,22.66,,,,,30.19,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 08:53,FM-15,OVC:08 25,6.00,BR:1 ||,30,-1.1,29,-1.8,27,-2.8,88,0,000,,22.66,,,30.14,0.00,30.20,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 09:28,FM-16,FEW:02 10 BKN:07 41,10.00,,30,-1.1,29,-1.8,27,-2.8,88,0,000,,22.66,,,,,30.20,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 09:53,FM-15,FEW:02 10 BKN:07 41,10.00,,31,-0.6,29,-1.5,27,-2.8,85,0,000,,22.67,,,30.16,0.00,30.21,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 10:53,FM-15,FEW:02 10 SCT:04 21,10.00,,34,1.1,30,-1.0,25,-3.9,70,0,000,,22.70,1,,30.17,0.00,30.25,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 11:53,FM-15,CLR:00,10.00,,35,1.7,31,-0.6,25,-3.9,67,0,000,,22.70,,,30.17,0.00,30.24,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 12:53,FM-15,CLR:00,10.00,,36,2.2,30,-1.3,20,-6.7,52,7,320,,22.66,,,30.13,0.00,30.20,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 13:53,FM-15,SCT:04 30,10.00,,38,3.3,31,-0.5,21,-6.1,51,3,VRB,,22.67,5,,30.11,0.00,30.21,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 14:53,FM-15,SCT:04 30,10.00,,36,2.2,29,-1.5,19,-7.2,50,3,260,,22.67,,,30.14,0.00,30.21,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 15:53,FM-15,CLR:00,10.00,,32,0.0,28,-2.4,21,-6.1,64,0,000,,22.68,,,30.17,0.00,30.22,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 16:53,FM-15,CLR:00,10.00,,30,-1.1,27,-3.0,21,-6.1,69,7,210,,22.70,3,,30.20,0.00,30.24,,,,,,,,,,0727,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 17:53,FM-15,CLR:00,10.00,,27,-2.8,24,-4.2,20,-6.7,75,9,210,,22.70,,,30.21,0.00,30.24,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 18:53,FM-15,CLR:00,10.00,,25,-3.9,22,-5.3,18,-7.8,75,8,210,,22.70,,,30.24,0.00,30.25,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 19:53,FM-15,CLR:00,10.00,,23,-5.0,21,-6.4,16,-8.9,74,7,210,,22.73,3,,30.27,0.00,30.28,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 20:53,FM-15,CLR:00,10.00,,22,-5.6,20,-6.7,16,-8.9,78,7,200,,22.73,,,30.28,0.00,30.28,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 21:53,FM-15,CLR:00,10.00,,22,-5.6,20,-6.9,15,-9.4,75,8,190,,22.72,,,30.26,0.00,30.27,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 22:53,FM-15,CLR:00,10.00,,21,-6.1,19,-7.2,15,-9.4,78,5,190,,22.71,8,,30.25,0.00,30.26,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 23:53,FM-15,CLR:00,10.00,,19,-7.2,17,-8.3,13,-10.6,77,0,000,,22.71,,,30.25,0.00,30.26,39,16,28,8.4,,,,37,0,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-07 23:59,SOD,,,,,,,,,,,,,,,,,,,,39,16,28,8.4,,,,37,0,0727,1702,SN:18 BR:13,T,,,22.67,,3.7,15,210,10,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-08 00:53,FM-15,CLR:00,10.00,,15,-9.4,13,-10.3,10,-12.2,80,0,000,,22.72,,,30.28,0.00,30.27,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-08 01:53,FM-15,CLR:00,10.00,,16,-8.9,14,-9.7,11,-11.7,80,6,180,,22.73,3,,30.29,0.00,30.29,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-08 02:53,FM-15,CLR:00,10.00,,16,-8.9,14,-9.7,11,-11.7,80,6,150,,22.73,,,30.30,0.00,30.29,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-08 03:53,FM-15,CLR:00,10.00,,16,-8.9,14,-9.7,11,-11.7,80,0,000,,22.71,,,30.29,0.00,30.26,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-08 04:53,FM-15,CLR:00,10.00,,14,-10.0,13,-10.7,10,-12.2,84,0,000,,22.70,8,,30.30,0.00,30.25,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-08 05:53,FM-15,CLR:00,10.00,,18,-7.8,16,-8.7,13,-10.6,81,6,180,,22.71,,,30.30,0.00,30.26,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-08 06:53,FM-15,CLR:00,10.00,,15,-9.4,14,-10.1,11,-11.7,84,5,200,,22.70,,,30.32,0.00,30.25,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-08 07:53,FM-15,CLR:00,10.00,,20,-6.7,18,-7.6,15,-9.4,81,5,VRB,,22.70,8,,30.29,0.00,30.24,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-08 08:53,FM-15,CLR:00,10.00,,21,-6.1,19,-7.1,16,-8.9,81,5,150,,22.70,,,30.30,0.00,30.25,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-08 09:53,FM-15,CLR:00,10.00,,25,-3.9,22,-5.3,18,-7.8,75,0,000,,22.69,,,30.25,0.00,30.23,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-08 10:53,FM-15,CLR:00,10.00,,32,0.0,28,-2.4,21,-6.1,64,0,000,,22.66,8,,30.19,0.00,30.20,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-08 11:53,FM-15,CLR:00,10.00,,35,1.7,30,-1.3,22,-5.6,59,3,VRB,,22.64,,,30.16,0.00,30.17,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-08 12:53,FM-15,CLR:00,10.00,,36,2.2,30,-1.3,20,-6.7,52,5,200,,22.59,,,30.11,0.00,30.11,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-08 13:53,FM-15,CLR:00,10.00,,41,5.0,33,0.6,22,-5.6,47,9,330,,22.58,6,,30.06,0.00,30.10,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-08 14:53,FM-15,CLR:00,10.00,,40,4.4,33,0.7,24,-4.4,53,8,360,,22.59,,,30.08,0.00,30.11,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-08 15:53,FM-15,CLR:00,10.00,,37,2.8,32,0.0,25,-3.9,62,9,330,,22.61,,,30.11,0.00,30.13,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-08 16:53,FM-15,SCT:04 120,10.00,,37,2.8,32,-0.2,24,-4.4,59,6,220,,22.60,0,,30.11,0.00,30.12,,,,,,,,,,0727,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
