datetime,Daily_peak_wind,SustainedWindSpeed,airport
2010-04-14,17.0,14.0,montrose
2010-04-15,29.0,14.0,montrose
2010-04-16,37.0,28.0,montrose
2010-04-17,31.0,23.0,montrose
2010-04-18,28.0,21.0,montrose
2010-04-19,31.0,23.0,montrose
2010-04-20,21.0,16.0,montrose
2010-04-21,58.0,44.0,montrose
2010-04-22,25.0,22.0,montrose
2010-04-23,38.0,30.0,montrose
2010-04-24,35.0,28.0,montrose
2010-04-25,32.0,22.0,montrose
2010-04-26,31.0,22.0,montrose
2010-04-27,31.0,23.0,montrose
2010-04-28,64.0,44.0,montrose
2010-04-29,,37.0,montrose
2010-05-01,26.0,22.0,montrose
2010-05-02,30.0,23.0,montrose
2010-05-03,33.0,17.0,montrose
2010-05-04,37.0,29.0,montrose
2010-05-05,35.0,28.0,montrose
2010-05-06,40.0,32.0,montrose
2010-05-07,20.0,15.0,montrose
2010-05-08,32.0,24.0,montrose
2010-05-09,53.0,31.0,montrose
2010-05-10,37.0,28.0,montrose
2010-05-11,48.0,37.0,montrose
2010-05-12,26.0,20.0,montrose
2010-05-13,26.0,22.0,montrose
2010-05-14,24.0,17.0,montrose
2010-05-15,24.0,18.0,montrose
2010-05-16,24.0,16.0,montrose
2010-05-17,35.0,22.0,montrose
2010-05-18,41.0,31.0,montrose
2010-05-19,24.0,18.0,montrose
2010-05-20,17.0,15.0,montrose
2010-05-21,45.0,35.0,montrose
2010-05-22,51.0,39.0,montrose
2010-05-23,45.0,33.0,montrose
2010-05-24,49.0,36.0,montrose
2010-05-25,18.0,14.0,montrose
2010-05-26,28.0,22.0,montrose
2010-05-27,38.0,30.0,montrose
2010-05-28,47.0,36.0,montrose
2010-05-29,37.0,30.0,montrose
2010-05-30,22.0,16.0,montrose
2010-06-01,28.0,21.0,montrose
2010-06-02,17.0,13.0,montrose
2010-06-03,22.0,16.0,montrose
2010-06-04,26.0,20.0,montrose
2010-06-05,24.0,18.0,montrose
2010-06-06,25.0,17.0,montrose
2010-06-07,32.0,24.0,montrose
2010-06-08,23.0,18.0,montrose
2010-06-09,33.0,24.0,montrose
2010-06-10,36.0,28.0,montrose
2010-06-11,39.0,28.0,montrose
2010-06-12,25.0,21.0,montrose
2010-06-13,22.0,17.0,montrose
2010-06-14,24.0,17.0,montrose
2010-06-15,16.0,14.0,montrose
2010-06-16,,41.0,montrose
2010-06-17,25.0,21.0,montrose
2010-06-18,30.0,23.0,montrose
2010-06-19,37.0,26.0,montrose
2010-06-20,37.0,29.0,montrose
2010-06-21,35.0,25.0,montrose
2010-06-22,32.0,22.0,montrose
2010-06-23,17.0,15.0,montrose
2010-06-24,29.0,22.0,montrose
2010-06-25,52.0,39.0,montrose
2010-06-26,25.0,21.0,montrose
2010-06-27,35.0,30.0,montrose
2010-06-28,38.0,25.0,montrose
2010-06-29,29.0,23.0,montrose
2010-07-01,28.0,23.0,montrose
2010-07-02,37.0,29.0,montrose
2010-07-03,37.0,25.0,montrose
2010-07-04,49.0,38.0,montrose
2010-07-05,15.0,13.0,montrose
2010-07-06,24.0,18.0,montrose
2010-07-07,39.0,35.0,montrose
2010-07-08,44.0,35.0,montrose
2010-07-09,29.0,22.0,montrose
2010-07-10,33.0,28.0,montrose
2010-07-11,51.0,40.0,montrose
2010-07-12,20.0,14.0,montrose
2010-07-13,29.0,22.0,montrose
2010-07-14,24.0,20.0,montrose
2010-07-15,20.0,15.0,montrose
2010-07-16,21.0,16.0,montrose
2010-07-17,20.0,16.0,montrose
2010-07-18,18.0,16.0,montrose
2010-07-19,25.0,21.0,montrose
2010-07-20,37.0,26.0,montrose
2010-07-21,24.0,22.0,montrose
2010-07-22,18.0,16.0,montrose
2010-07-23,17.0,13.0,montrose
2010-07-24,32.0,29.0,montrose
2010-07-25,25.0,21.0,montrose
2010-07-26,59.0,37.0,montrose
2010-07-27,,37.0,montrose
2010-07-28,39.0,30.0,montrose
2010-07-29,21.0,16.0,montrose
2010-07-30,37.0,30.0,montrose
2010-08-01,24.0,18.0,montrose
2010-08-02,20.0,16.0,montrose
2010-08-03,14.0,12.0,montrose
2010-08-04,44.0,35.0,montrose
2010-08-05,18.0,16.0,montrose
2010-08-06,36.0,29.0,montrose
2010-08-07,31.0,25.0,montrose
2010-08-08,15.0,10.0,montrose
2010-08-09,16.0,13.0,montrose
2010-08-10,35.0,18.0,montrose
2010-08-11,36.0,28.0,montrose
2010-08-12,31.0,23.0,montrose
2010-08-13,18.0,14.0,montrose
2010-08-14,23.0,17.0,montrose
2010-08-15,17.0,16.0,montrose
2010-08-16,45.0,35.0,montrose
2010-08-17,17.0,15.0,montrose
2010-08-18,31.0,25.0,montrose
2010-08-19,45.0,37.0,montrose
2010-08-20,16.0,14.0,montrose
2010-08-21,14.0,12.0,montrose
2010-08-22,23.0,14.0,montrose
2010-08-23,24.0,20.0,montrose
2010-08-24,15.0,10.0,montrose
2010-08-25,15.0,13.0,montrose
2010-08-26,24.0,20.0,montrose
2010-08-27,21.0,15.0,montrose
2010-08-28,33.0,18.0,montrose
2010-08-29,46.0,35.0,montrose
2010-08-30,47.0,31.0,montrose
2010-09-01,23.0,17.0,montrose
2010-09-02,17.0,12.0,montrose
2010-09-03,17.0,13.0,montrose
2010-09-04,16.0,13.0,montrose
2010-09-05,38.0,29.0,montrose
2010-09-06,23.0,18.0,montrose
2010-09-07,32.0,24.0,montrose
2010-09-08,25.0,22.0,montrose
2010-09-09,41.0,32.0,montrose
2010-09-10,23.0,15.0,montrose
2010-09-11,43.0,36.0,montrose
2010-09-12,17.0,14.0,montrose
2010-09-13,16.0,13.0,montrose
2010-09-14,24.0,18.0,montrose
2010-09-15,22.0,16.0,montrose
2010-09-16,26.0,24.0,montrose
2010-09-17,21.0,15.0,montrose
2010-09-18,30.0,18.0,montrose
2010-09-19,17.0,15.0,montrose
2010-09-20,38.0,28.0,montrose
2010-09-21,30.0,22.0,montrose
2010-09-22,46.0,32.0,montrose
2010-09-23,31.0,25.0,montrose
2010-09-24,17.0,15.0,montrose
2010-09-25,15.0,13.0,montrose
2010-09-26,14.0,13.0,montrose
2010-09-27,15.0,14.0,montrose
2010-09-28,16.0,14.0,montrose
2010-09-29,16.0,15.0,montrose
2010-10-01,30.0,17.0,montrose
2010-10-02,14.0,13.0,montrose
2010-10-03,30.0,23.0,montrose
2010-10-04,22.0,17.0,montrose
2010-10-05,17.0,15.0,montrose
2010-10-06,47.0,35.0,montrose
2010-10-07,45.0,36.0,montrose
2010-10-08,26.0,20.0,montrose
2010-10-09,20.0,15.0,montrose
2010-10-10,17.0,15.0,montrose
2010-10-11,,20.0,montrose
2010-10-12,17.0,14.0,montrose
2010-10-13,15.0,14.0,montrose
2010-10-14,16.0,14.0,montrose
2010-10-15,16.0,13.0,montrose
2010-10-16,14.0,13.0,montrose
2010-10-17,25.0,21.0,montrose
2010-10-18,20.0,15.0,montrose
2010-10-19,13.0,12.0,montrose
2010-10-20,16.0,13.0,montrose
2010-10-21,18.0,13.0,montrose
2010-10-22,12.0,9.0,montrose
2010-10-23,24.0,20.0,montrose
2010-10-24,14.0,12.0,montrose
2010-10-25,53.0,41.0,montrose
2010-10-26,18.0,14.0,montrose
2010-10-27,,,montrose
2010-10-28,17.0,16.0,montrose
2010-10-29,23.0,13.0,montrose
2010-10-30,,33.0,montrose
2010-11-01,16.0,13.0,montrose
2010-11-02,,18.0,montrose
2010-11-03,29.0,13.0,montrose
2010-11-04,13.0,12.0,montrose
2010-11-05,14.0,12.0,montrose
2010-11-06,14.0,13.0,montrose
2010-11-07,26.0,20.0,montrose
2010-11-08,25.0,20.0,montrose
2010-11-09,,,montrose
2010-11-10,26.0,20.0,montrose
2010-11-11,17.0,13.0,montrose
2010-11-12,14.0,12.0,montrose
2010-11-13,14.0,12.0,montrose
2010-11-14,15.0,12.0,montrose
2010-11-15,14.0,12.0,montrose
2010-11-16,46.0,,montrose
2010-11-17,14.0,12.0,montrose
2010-11-18,13.0,12.0,montrose
2010-11-19,24.0,20.0,montrose
2010-11-20,43.0,32.0,montrose
2010-11-21,53.0,39.0,montrose
2010-11-22,38.0,28.0,montrose
2010-11-23,38.0,29.0,montrose
2010-11-24,39.0,30.0,montrose
2010-11-25,29.0,26.0,montrose
2010-11-26,13.0,9.0,montrose
2010-11-27,23.0,16.0,montrose
2010-11-28,39.0,28.0,montrose
2010-11-29,28.0,22.0,montrose
2010-12-01,13.0,12.0,montrose
2010-12-02,28.0,16.0,montrose
2010-12-03,12.0,10.0,montrose
2010-12-04,16.0,14.0,montrose
2010-12-05,10.0,10.0,montrose
2010-12-06,29.0,29.0,montrose
2010-12-07,13.0,10.0,montrose
2010-12-08,26.0,26.0,montrose
2010-12-09,31.0,,montrose
2010-12-10,20.0,15.0,montrose
2010-12-11,31.0,23.0,montrose
2010-12-12,10.0,9.0,montrose
2010-12-13,30.0,29.0,montrose
2010-12-14,13.0,10.0,montrose
2010-12-15,35.0,26.0,montrose
2010-12-16,13.0,10.0,montrose
2010-12-17,,10.0,montrose
2010-12-18,,21.0,montrose
2010-12-19,41.0,29.0,montrose
2010-12-20,44.0,32.0,montrose
2010-12-21,64.0,41.0,montrose
2010-12-22,21.0,16.0,montrose
2010-12-23,15.0,13.0,montrose
2010-12-24,15.0,8.0,montrose
2010-12-25,,,montrose
2010-12-26,16.0,12.0,montrose
2010-12-27,13.0,10.0,montrose
2010-12-28,13.0,9.0,montrose
2010-12-29,33.0,22.0,montrose
2010-12-30,40.0,25.0,montrose
2011-01-01,12.0,10.0,montrose
2011-01-02,13.0,12.0,montrose
2011-01-03,9.0,8.0,montrose
2011-01-04,14.0,12.0,montrose
2011-01-05,15.0,9.0,montrose
2011-01-06,9.0,8.0,montrose
2011-01-07,,26.0,montrose
2011-01-08,26.0,16.0,montrose
2011-01-09,18.0,15.0,montrose
2011-01-10,15.0,14.0,montrose
2011-01-11,18.0,16.0,montrose
2011-01-12,9.0,8.0,montrose
2011-01-13,29.0,25.0,montrose
2011-01-14,15.0,14.0,montrose
2011-01-15,25.0,14.0,montrose
2011-01-16,12.0,10.0,montrose
2011-01-17,24.0,17.0,montrose
2011-01-18,12.0,10.0,montrose
2011-01-19,28.0,23.0,montrose
2011-01-20,14.0,13.0,montrose
2011-01-21,16.0,14.0,montrose
2011-01-22,28.0,21.0,montrose
2011-01-23,14.0,12.0,montrose
2011-01-24,16.0,13.0,montrose
2011-01-25,22.0,17.0,montrose
2011-01-26,15.0,13.0,montrose
2011-01-27,32.0,15.0,montrose
2011-01-28,14.0,12.0,montrose
2011-01-29,15.0,13.0,montrose
2011-01-30,30.0,17.0,montrose
2011-02-01,26.0,21.0,montrose
2011-02-02,15.0,14.0,montrose
2011-02-03,15.0,14.0,montrose
2011-02-04,,,montrose
2011-02-05,33.0,25.0,montrose
2011-02-06,29.0,29.0,montrose
2011-02-07,36.0,29.0,montrose
2011-02-08,32.0,28.0,montrose
2011-02-09,16.0,14.0,montrose
2011-02-10,17.0,15.0,montrose
2011-02-11,14.0,13.0,montrose
2011-02-12,16.0,14.0,montrose
2011-02-13,12.0,12.0,montrose
2011-02-14,13.0,10.0,montrose
2011-02-15,17.0,14.0,montrose
2011-02-16,40.0,32.0,montrose
2011-02-17,47.0,37.0,montrose
2011-02-18,32.0,22.0,montrose
2011-02-19,62.0,47.0,montrose
2011-02-20,33.0,26.0,montrose
2011-02-21,17.0,12.0,montrose
2011-02-22,29.0,21.0,montrose
2011-02-23,22.0,13.0,montrose
2011-02-24,31.0,22.0,montrose
2011-02-25,47.0,37.0,montrose
2011-02-26,36.0,25.0,montrose
2011-02-27,25.0,22.0,montrose
2011-03-01,21.0,17.0,montrose
2011-03-02,25.0,17.0,montrose
2011-03-03,36.0,29.0,montrose
2011-03-04,30.0,24.0,montrose
2011-03-05,30.0,28.0,montrose
2011-03-06,26.0,22.0,montrose
2011-03-07,22.0,17.0,montrose
2011-03-08,28.0,23.0,montrose
2011-03-09,21.0,15.0,montrose
2011-03-10,28.0,28.0,montrose
2011-03-11,23.0,18.0,montrose
2011-03-12,32.0,22.0,montrose
2011-03-13,38.0,26.0,montrose
2011-03-14,25.0,16.0,montrose
2011-03-15,16.0,14.0,montrose
2011-03-16,40.0,28.0,montrose
2011-03-17,32.0,24.0,montrose
2011-03-18,21.0,16.0,montrose
2011-03-19,46.0,36.0,montrose
2011-03-20,39.0,28.0,montrose
2011-03-21,51.0,38.0,montrose
2011-03-22,35.0,26.0,montrose
2011-03-23,20.0,13.0,montrose
2011-03-24,51.0,38.0,montrose
2011-03-25,40.0,28.0,montrose
2011-03-26,23.0,18.0,montrose
2011-03-27,31.0,24.0,montrose
2011-03-28,32.0,26.0,montrose
2011-03-29,22.0,17.0,montrose
2011-03-30,23.0,20.0,montrose
2011-04-01,18.0,14.0,montrose
2011-04-02,41.0,30.0,montrose
2011-04-03,53.0,41.0,montrose
2011-04-04,,13.0,montrose
2011-04-05,29.0,22.0,montrose
2011-04-06,33.0,26.0,montrose
2011-04-07,41.0,30.0,montrose
2011-04-08,38.0,31.0,montrose
2011-04-09,39.0,26.0,montrose
2011-04-10,25.0,18.0,montrose
2011-04-11,18.0,10.0,montrose
2011-04-12,31.0,23.0,montrose
2011-04-13,39.0,31.0,montrose
2011-04-14,36.0,29.0,montrose
2011-04-15,26.0,14.0,montrose
2011-04-16,24.0,18.0,montrose
2011-04-17,36.0,28.0,montrose
2011-04-18,41.0,31.0,montrose
2011-04-19,45.0,,montrose
2011-04-20,41.0,32.0,montrose
2011-04-21,51.0,36.0,montrose
2011-04-22,25.0,20.0,montrose
2011-04-23,16.0,13.0,montrose
2011-04-24,35.0,28.0,montrose
2011-04-25,37.0,30.0,montrose
2011-04-26,35.0,28.0,montrose
2011-04-27,17.0,13.0,montrose
2011-04-28,32.0,25.0,montrose
2011-04-29,40.0,31.0,montrose
2011-05-01,20.0,16.0,montrose
2011-05-02,23.0,17.0,montrose
2011-05-03,28.0,24.0,montrose
2011-05-04,30.0,23.0,montrose
2011-05-05,26.0,15.0,montrose
2011-05-06,40.0,26.0,montrose
2011-05-07,33.0,25.0,montrose
2011-05-08,47.0,37.0,montrose
2011-05-09,54.0,39.0,montrose
2011-05-10,26.0,20.0,montrose
2011-05-11,30.0,23.0,montrose
2011-05-12,40.0,39.0,montrose
2011-05-13,16.0,14.0,montrose
2011-05-14,31.0,25.0,montrose
2011-05-15,32.0,24.0,montrose
2011-05-16,38.0,28.0,montrose
2011-05-17,38.0,31.0,montrose
2011-05-18,26.0,22.0,montrose
2011-05-19,22.0,18.0,montrose
2011-05-20,31.0,23.0,montrose
2011-05-21,18.0,16.0,montrose
2011-05-22,28.0,21.0,montrose
2011-05-23,44.0,35.0,montrose
2011-05-24,33.0,24.0,montrose
2011-05-25,39.0,,montrose
2011-05-26,40.0,29.0,montrose
2011-05-27,36.0,25.0,montrose
2011-05-28,40.0,29.0,montrose
2011-05-29,55.0,41.0,montrose
2011-05-30,44.0,32.0,montrose
2011-06-01,30.0,23.0,montrose
2011-06-02,,35.0,montrose
2011-06-03,23.0,18.0,montrose
2011-06-04,28.0,23.0,montrose
2011-06-05,23.0,18.0,montrose
2011-06-06,43.0,32.0,montrose
2011-06-07,26.0,18.0,montrose
2011-06-08,38.0,26.0,montrose
2011-06-09,29.0,21.0,montrose
2011-06-10,20.0,14.0,montrose
2011-06-11,31.0,23.0,montrose
2011-06-12,38.0,29.0,montrose
2011-06-13,29.0,22.0,montrose
2011-06-14,22.0,16.0,montrose
2011-06-15,32.0,21.0,montrose
2011-06-16,43.0,32.0,montrose
2011-06-17,35.0,29.0,montrose
2011-06-18,26.0,20.0,montrose
2011-06-19,45.0,33.0,montrose
2011-06-20,15.0,13.0,montrose
2011-06-21,15.0,14.0,montrose
2011-06-22,16.0,14.0,montrose
2011-06-23,29.0,22.0,montrose
2011-06-24,32.0,24.0,montrose
2011-06-25,37.0,23.0,montrose
2011-06-26,35.0,23.0,montrose
2011-06-27,31.0,23.0,montrose
2011-06-28,35.0,28.0,montrose
2011-06-29,56.0,46.0,montrose
2011-07-01,18.0,14.0,montrose
2011-07-02,20.0,15.0,montrose
2011-07-03,35.0,16.0,montrose
2011-07-04,43.0,33.0,montrose
2011-07-05,35.0,30.0,montrose
2011-07-06,33.0,25.0,montrose
2011-07-07,36.0,29.0,montrose
2011-07-08,45.0,33.0,montrose
2011-07-09,35.0,29.0,montrose
2011-07-10,16.0,14.0,montrose
2011-07-11,33.0,28.0,montrose
2011-07-12,21.0,17.0,montrose
2011-07-13,25.0,21.0,montrose
2011-07-14,20.0,15.0,montrose
2011-07-15,21.0,17.0,montrose
2011-07-16,20.0,15.0,montrose
2011-07-17,37.0,29.0,montrose
2011-07-18,44.0,35.0,montrose
2011-07-19,25.0,18.0,montrose
2011-07-20,,23.0,montrose
2011-07-21,21.0,17.0,montrose
2011-07-22,22.0,17.0,montrose
2011-07-23,18.0,14.0,montrose
2011-07-24,22.0,14.0,montrose
2011-07-25,30.0,24.0,montrose
2011-07-26,23.0,18.0,montrose
2011-07-27,25.0,16.0,montrose
2011-07-28,,13.0,montrose
2011-07-29,,21.0,montrose
2011-07-30,39.0,32.0,montrose
2011-08-01,31.0,24.0,montrose
2011-08-02,32.0,28.0,montrose
2011-08-03,51.0,39.0,montrose
2011-08-04,35.0,25.0,montrose
2011-08-05,30.0,16.0,montrose
2011-08-06,28.0,18.0,montrose
2011-08-07,28.0,22.0,montrose
2011-08-08,17.0,15.0,montrose
2011-08-09,30.0,24.0,montrose
2011-08-10,20.0,13.0,montrose
2011-08-11,26.0,22.0,montrose
2011-08-12,,17.0,montrose
2011-08-13,18.0,16.0,montrose
2011-08-14,40.0,30.0,montrose
2011-08-15,,13.0,montrose
2011-08-16,23.0,18.0,montrose
2011-08-17,16.0,14.0,montrose
2011-08-18,31.0,25.0,montrose
2011-08-19,30.0,24.0,montrose
2011-08-20,40.0,32.0,montrose
2011-08-21,35.0,28.0,montrose
2011-08-22,17.0,15.0,montrose
2011-08-23,16.0,14.0,montrose
2011-08-24,38.0,31.0,montrose
2011-08-25,30.0,24.0,montrose
2011-08-27,30.0,21.0,montrose
2011-08-28,24.0,16.0,montrose
2011-08-29,30.0,25.0,montrose
2011-08-30,22.0,17.0,montrose
2011-09-01,38.0,31.0,montrose
2011-09-02,,20.0,montrose
2011-09-03,,15.0,montrose
2011-09-04,17.0,13.0,montrose
2011-09-05,22.0,16.0,montrose
2011-09-06,14.0,12.0,montrose
2011-09-07,17.0,12.0,montrose
2011-09-08,32.0,24.0,montrose
2011-09-09,31.0,22.0,montrose
2011-09-10,29.0,22.0,montrose
2011-09-11,25.0,20.0,montrose
2011-09-12,26.0,15.0,montrose
2011-09-13,25.0,13.0,montrose
2011-09-14,23.0,18.0,montrose
2011-09-15,18.0,16.0,montrose
2011-09-16,25.0,20.0,montrose
2011-09-17,36.0,28.0,montrose
2011-09-18,14.0,13.0,montrose
2011-09-19,16.0,13.0,montrose
2011-09-20,14.0,12.0,montrose
2011-09-21,18.0,14.0,montrose
2011-09-22,26.0,14.0,montrose
2011-09-23,,22.0,montrose
2011-09-24,16.0,14.0,montrose
2011-09-25,16.0,14.0,montrose
2011-09-26,21.0,15.0,montrose
2011-09-27,26.0,20.0,montrose
2011-09-28,15.0,12.0,montrose
2011-09-29,33.0,21.0,montrose
2011-10-01,25.0,22.0,montrose
2011-10-02,25.0,21.0,montrose
2011-10-03,14.0,13.0,montrose
2011-10-04,17.0,14.0,montrose
2011-10-05,16.0,13.0,montrose
2011-10-06,37.0,26.0,montrose
2011-10-07,33.0,22.0,montrose
2011-10-08,18.0,15.0,montrose
2011-10-09,14.0,10.0,montrose
2011-10-10,14.0,13.0,montrose
2011-10-11,15.0,12.0,montrose
2011-10-12,18.0,16.0,montrose
2011-10-13,14.0,13.0,montrose
2011-10-14,16.0,14.0,montrose
2011-10-15,16.0,14.0,montrose
2011-10-16,23.0,18.0,montrose
2011-10-17,32.0,26.0,montrose
2011-10-18,16.0,12.0,montrose
2011-10-19,15.0,13.0,montrose
2011-10-20,15.0,14.0,montrose
2011-10-21,15.0,14.0,montrose
2011-10-22,18.0,12.0,montrose
2011-10-23,14.0,13.0,montrose
2011-10-24,29.0,22.0,montrose
2011-10-25,39.0,28.0,montrose
2011-10-26,28.0,22.0,montrose
2011-10-27,12.0,9.0,montrose
2011-10-28,13.0,10.0,montrose
2011-10-29,17.0,15.0,montrose
2011-10-30,13.0,12.0,montrose
2011-11-01,45.0,32.0,montrose
2011-11-02,38.0,31.0,montrose
2011-11-03,16.0,14.0,montrose
2011-11-04,40.0,33.0,montrose
2011-11-05,31.0,24.0,montrose
2011-11-06,22.0,15.0,montrose
2011-11-07,16.0,13.0,montrose
2011-11-08,12.0,9.0,montrose
2011-11-09,18.0,13.0,montrose
2011-11-10,13.0,12.0,montrose
2011-11-11,13.0,12.0,montrose
2011-11-12,38.0,28.0,montrose
2011-11-13,25.0,18.0,montrose
2011-11-14,29.0,22.0,montrose
2011-11-15,21.0,17.0,montrose
2011-11-16,18.0,13.0,montrose
2011-11-17,13.0,12.0,montrose
2011-11-18,31.0,22.0,montrose
2011-11-19,47.0,32.0,montrose
2011-11-20,30.0,24.0,montrose
2011-11-21,24.0,21.0,montrose
2011-11-22,12.0,10.0,montrose
2011-11-23,12.0,10.0,montrose
2011-11-24,33.0,22.0,montrose
2011-11-25,26.0,21.0,montrose
2011-11-26,23.0,18.0,montrose
2011-11-27,12.0,10.0,montrose
2011-11-28,12.0,10.0,montrose
2011-11-29,13.0,12.0,montrose
2011-12-01,45.0,35.0,montrose
2011-12-02,28.0,22.0,montrose
2011-12-03,18.0,14.0,montrose
2011-12-04,14.0,10.0,montrose
2011-12-05,21.0,13.0,montrose
2011-12-06,13.0,12.0,montrose
2011-12-07,14.0,12.0,montrose
2011-12-08,20.0,12.0,montrose
2011-12-09,12.0,10.0,montrose
2011-12-10,12.0,10.0,montrose
2011-12-11,10.0,10.0,montrose
2011-12-12,22.0,17.0,montrose
2011-12-13,13.0,10.0,montrose
2011-12-14,18.0,14.0,montrose
2011-12-15,15.0,14.0,montrose
2011-12-16,14.0,13.0,montrose
2011-12-17,12.0,10.0,montrose
2011-12-18,13.0,9.0,montrose
2011-12-19,15.0,13.0,montrose
2011-12-20,10.0,10.0,montrose
2011-12-21,17.0,14.0,montrose
2011-12-22,10.0,10.0,montrose
2011-12-23,13.0,10.0,montrose
2011-12-24,12.0,12.0,montrose
2011-12-25,10.0,9.0,montrose
2011-12-26,13.0,13.0,montrose
2011-12-27,24.0,13.0,montrose
2011-12-28,12.0,10.0,montrose
2011-12-29,14.0,13.0,montrose
2011-12-30,28.0,16.0,montrose
2012-03-01,32.0,25.0,montrose
2012-03-02,37.0,30.0,montrose
2012-03-03,15.0,13.0,montrose
2012-03-04,13.0,12.0,montrose
2012-03-05,18.0,10.0,montrose
2012-03-06,41.0,31.0,montrose
2012-03-07,29.0,24.0,montrose
2012-03-08,15.0,13.0,montrose
2012-03-09,18.0,16.0,montrose
2012-03-10,20.0,16.0,montrose
2012-03-11,22.0,17.0,montrose
2012-03-12,22.0,17.0,montrose
2012-03-13,32.0,23.0,montrose
2012-03-14,26.0,21.0,montrose
2012-03-15,21.0,14.0,montrose
2012-03-16,29.0,23.0,montrose
2012-03-17,41.0,31.0,montrose
2012-03-18,41.0,32.0,montrose
2012-03-19,28.0,23.0,montrose
2012-03-20,16.0,12.0,montrose
2012-03-21,17.0,13.0,montrose
2012-03-22,23.0,15.0,montrose
2012-03-23,21.0,17.0,montrose
2012-03-24,23.0,18.0,montrose
2012-03-25,28.0,20.0,montrose
2012-03-26,55.0,38.0,montrose
2012-03-27,21.0,16.0,montrose
2012-03-28,31.0,25.0,montrose
2012-03-29,25.0,20.0,montrose
2012-03-30,21.0,16.0,montrose
2012-03-31,29.0,22.0,montrose
2012-04-01,47.0,33.0,montrose
2012-04-02,26.0,22.0,montrose
2012-04-03,20.0,16.0,montrose
2012-04-04,22.0,15.0,montrose
2012-04-05,46.0,37.0,montrose
2012-04-06,47.0,36.0,montrose
2012-04-07,18.0,13.0,montrose
2012-04-08,22.0,16.0,montrose
2012-04-09,20.0,16.0,montrose
2012-04-10,33.0,17.0,montrose
2012-04-11,52.0,39.0,montrose
2012-04-12,43.0,33.0,montrose
2012-04-13,31.0,22.0,montrose
2012-04-14,32.0,24.0,montrose
2012-04-15,32.0,25.0,montrose
2012-04-16,16.0,13.0,montrose
2012-04-17,25.0,21.0,montrose
2012-04-18,30.0,25.0,montrose
2012-04-19,39.0,28.0,montrose
2012-04-20,20.0,15.0,montrose
2012-04-21,24.0,15.0,montrose
2012-04-22,28.0,15.0,montrose
2012-04-23,18.0,15.0,montrose
2012-04-24,32.0,24.0,montrose
2012-04-25,32.0,25.0,montrose
2012-04-26,53.0,39.0,montrose
2012-04-27,30.0,22.0,montrose
2012-04-28,21.0,18.0,montrose
2012-04-29,24.0,21.0,montrose
2012-04-30,26.0,21.0,montrose
2012-05-01,29.0,21.0,montrose
2012-05-02,26.0,22.0,montrose
2012-05-03,35.0,26.0,montrose
2012-05-04,31.0,23.0,montrose
2012-05-05,33.0,25.0,montrose
2012-05-06,22.0,17.0,montrose
2012-05-07,35.0,29.0,montrose
2012-05-08,17.0,15.0,montrose
2012-05-09,20.0,16.0,montrose
2012-05-10,20.0,14.0,montrose
2012-05-11,36.0,26.0,montrose
2012-05-12,33.0,24.0,montrose
2012-05-13,38.0,30.0,montrose
2012-05-14,18.0,13.0,montrose
2012-05-15,37.0,26.0,montrose
2012-05-16,40.0,30.0,montrose
2012-05-17,28.0,17.0,montrose
2012-05-18,45.0,32.0,montrose
2012-05-19,26.0,21.0,montrose
2012-05-22,33.0,25.0,montrose
2012-05-23,41.0,36.0,montrose
2012-05-24,32.0,25.0,montrose
2012-05-25,43.0,33.0,montrose
2012-05-26,60.0,45.0,montrose
2012-05-27,38.0,29.0,montrose
2012-05-28,20.0,13.0,montrose
2012-05-29,25.0,18.0,montrose
2012-05-30,25.0,21.0,montrose
2012-05-31,23.0,17.0,montrose
2012-06-01,18.0,14.0,montrose
2012-06-02,38.0,29.0,montrose
2012-06-03,20.0,16.0,montrose
2012-06-04,37.0,29.0,montrose
2012-06-05,36.0,25.0,montrose
2012-06-06,32.0,21.0,montrose
2012-06-07,25.0,20.0,montrose
2012-06-08,37.0,25.0,montrose
2012-06-09,38.0,28.0,montrose
2012-06-10,40.0,32.0,montrose
2012-06-11,24.0,17.0,montrose
2012-06-12,23.0,17.0,montrose
2012-06-13,29.0,22.0,montrose
2012-06-14,28.0,20.0,montrose
2012-06-15,37.0,25.0,montrose
2012-06-16,29.0,24.0,montrose
2012-06-17,24.0,21.0,montrose
2012-06-18,31.0,24.0,montrose
2012-06-19,30.0,18.0,montrose
2012-06-20,21.0,15.0,montrose
2012-06-21,16.0,14.0,montrose
2012-06-22,37.0,26.0,montrose
2012-06-23,31.0,23.0,montrose
2012-06-24,43.0,33.0,montrose
2012-06-25,26.0,21.0,montrose
2012-06-26,45.0,29.0,montrose
2012-06-27,32.0,24.0,montrose
2012-06-28,31.0,25.0,montrose
2012-06-29,32.0,23.0,montrose
2012-06-30,23.0,18.0,montrose
2012-07-01,30.0,24.0,montrose
2012-07-02,21.0,18.0,montrose
2012-07-03,33.0,26.0,montrose
2012-07-04,51.0,43.0,montrose
2012-07-05,35.0,31.0,montrose
2012-07-06,28.0,21.0,montrose
2012-07-07,28.0,23.0,montrose
2012-07-08,26.0,22.0,montrose
2012-07-09,31.0,22.0,montrose
2012-07-10,25.0,18.0,montrose
2012-07-11,35.0,26.0,montrose
2012-07-12,24.0,20.0,montrose
2012-07-13,32.0,26.0,montrose
2012-07-14,35.0,25.0,montrose
2012-07-15,33.0,25.0,montrose
