datetime,Daily_peak_wind,SustainedWindSpeed,airport
2017-09-03,25.0,16.0,aspen
2017-09-04,23.0,16.0,aspen
2017-09-05,33.0,20.0,aspen
2017-09-06,29.0,20.0,aspen
2017-09-07,27.0,17.0,aspen
2017-09-08,27.0,18.0,aspen
2017-09-09,25.0,21.0,aspen
2017-09-10,21.0,15.0,aspen
2017-09-11,26.0,21.0,aspen
2017-09-12,32.0,22.0,aspen
2017-09-13,28.0,20.0,aspen
2017-09-14,32.0,25.0,aspen
2017-09-15,32.0,25.0,aspen
2017-09-16,22.0,15.0,aspen
2017-09-17,33.0,23.0,aspen
2017-09-18,22.0,17.0,aspen
2017-09-19,36.0,24.0,aspen
2017-09-20,28.0,22.0,aspen
2017-09-21,35.0,25.0,aspen
2017-09-22,46.0,35.0,aspen
2017-09-23,25.0,20.0,aspen
2017-09-24,30.0,20.0,aspen
2017-09-25,23.0,16.0,aspen
2017-09-26,24.0,15.0,aspen
2017-09-27,28.0,22.0,aspen
2017-09-28,34.0,26.0,aspen
2017-09-29,20.0,15.0,aspen
2017-09-30,37.0,28.0,aspen
2017-10-01,40.0,30.0,aspen
2017-10-02,15.0,12.0,aspen
2017-10-03,13.0,10.0,aspen
2017-10-04,30.0,23.0,aspen
2017-10-05,37.0,25.0,aspen
2017-10-06,34.0,22.0,aspen
2017-10-07,21.0,15.0,aspen
2017-10-08,32.0,22.0,aspen
2017-10-09,22.0,16.0,aspen
2017-10-10,15.0,12.0,aspen
2017-10-11,22.0,15.0,aspen
2017-10-12,42.0,28.0,aspen
2017-10-13,38.0,25.0,aspen
2017-10-14,42.0,29.0,aspen
2017-10-15,16.0,12.0,aspen
2017-10-16,19.0,14.0,aspen
2017-10-17,15.0,12.0,aspen
2017-10-18,15.0,12.0,aspen
2017-10-19,23.0,16.0,aspen
2017-10-20,38.0,28.0,aspen
2017-10-21,28.0,17.0,aspen
2017-10-22,14.0,12.0,aspen
2017-10-23,28.0,18.0,aspen
2017-10-24,17.0,13.0,aspen
2017-10-25,16.0,12.0,aspen
2017-10-26,34.0,23.0,aspen
2017-10-27,17.0,13.0,aspen
2017-10-28,12.0,9.0,aspen
2017-10-29,17.0,12.0,aspen
2017-10-30,14.0,12.0,aspen
2017-10-31,29.0,22.0,aspen
2017-11-01,35.0,25.0,aspen
2017-11-02,27.0,20.0,aspen
2017-11-03,39.0,25.0,aspen
2017-11-04,45.0,26.0,aspen
2017-11-05,29.0,17.0,aspen
2017-11-06,23.0,20.0,aspen
2017-11-07,28.0,22.0,aspen
2017-11-08,14.0,10.0,aspen
2017-11-09,16.0,13.0,aspen
2017-11-10,19.0,15.0,aspen
2017-11-11,34.0,21.0,aspen
2017-11-12,12.0,10.0,aspen
2017-11-13,18.0,13.0,aspen
2017-11-14,27.0,18.0,aspen
2017-11-15,12.0,9.0,aspen
2017-11-16,35.0,23.0,aspen
2017-11-17,38.0,29.0,aspen
2017-11-18,30.0,17.0,aspen
2017-11-19,15.0,12.0,aspen
2017-11-20,13.0,10.0,aspen
2017-11-21,11.0,9.0,aspen
2017-11-22,12.0,10.0,aspen
2017-11-23,13.0,10.0,aspen
2017-11-24,28.0,17.0,aspen
2017-11-25,15.0,12.0,aspen
2017-11-26,13.0,12.0,aspen
2017-11-27,42.0,26.0,aspen
2017-11-28,14.0,12.0,aspen
2017-11-29,16.0,14.0,aspen
2017-11-30,14.0,12.0,aspen
2017-12-01,15.0,13.0,aspen
2017-12-02,15.0,12.0,aspen
2017-12-03,39.0,26.0,aspen
2017-12-04,30.0,23.0,aspen
2017-12-05,17.0,13.0,aspen
2017-12-06,23.0,18.0,aspen
2017-12-07,13.0,10.0,aspen
2017-12-08,15.0,12.0,aspen
2017-12-09,14.0,12.0,aspen
2017-12-10,14.0,12.0,aspen
2017-12-11,17.0,13.0,aspen
2017-12-12,14.0,12.0,aspen
2017-12-13,25.0,17.0,aspen
2017-12-14,23.0,15.0,aspen
2017-12-15,13.0,12.0,aspen
2017-12-16,12.0,10.0,aspen
2017-12-17,14.0,10.0,aspen
2017-12-18,13.0,10.0,aspen
2017-12-19,11.0,10.0,aspen
2017-12-20,28.0,22.0,aspen
2017-12-21,28.0,20.0,aspen
2017-12-22,14.0,9.0,aspen
2017-12-23,49.0,29.0,aspen
2017-12-24,25.0,17.0,aspen
2017-12-25,23.0,16.0,aspen
2017-12-26,18.0,15.0,aspen
2017-12-27,19.0,13.0,aspen
2017-12-28,16.0,13.0,aspen
2017-12-29,16.0,13.0,aspen
2017-12-30,19.0,15.0,aspen
2017-12-31,18.0,13.0,aspen
2009-01-01,33.0,25.0,leadville
2009-01-02,31.0,20.0,leadville
2009-01-03,25.0,18.0,leadville
2009-01-04,12.0,10.0,leadville
2009-01-05,29.0,23.0,leadville
2009-01-06,29.0,20.0,leadville
2009-01-07,31.0,24.0,leadville
2009-01-08,24.0,18.0,leadville
2009-01-09,31.0,22.0,leadville
2009-01-10,28.0,23.0,leadville
2009-01-11,31.0,23.0,leadville
2009-01-12,29.0,22.0,leadville
2009-01-13,46.0,26.0,leadville
2009-01-14,30.0,23.0,leadville
2009-01-15,28.0,23.0,leadville
2009-01-16,24.0,17.0,leadville
2009-01-17,20.0,16.0,leadville
2009-01-18,28.0,21.0,leadville
2009-01-19,26.0,21.0,leadville
2009-01-20,16.0,14.0,leadville
2009-01-21,21.0,17.0,leadville
2009-01-22,22.0,17.0,leadville
2009-01-23,33.0,24.0,leadville
2009-01-24,18.0,15.0,leadville
2009-01-25,28.0,18.0,leadville
2009-01-26,32.0,22.0,leadville
2009-01-27,32.0,25.0,leadville
2009-01-28,32.0,21.0,leadville
2009-01-29,26.0,21.0,leadville
2009-01-30,16.0,15.0,leadville
2009-02-01,26.0,20.0,leadville
2009-02-02,44.0,26.0,leadville
2009-02-03,28.0,21.0,leadville
2009-02-04,14.0,12.0,leadville
2009-02-05,16.0,13.0,leadville
2009-02-06,21.0,14.0,leadville
2009-02-07,22.0,15.0,leadville
2009-02-08,21.0,15.0,leadville
2009-02-09,37.0,29.0,leadville
2009-02-10,24.0,18.0,leadville
2009-02-11,26.0,18.0,leadville
2009-02-12,23.0,16.0,leadville
2009-02-13,18.0,13.0,leadville
2009-02-14,21.0,15.0,leadville
2009-02-15,21.0,16.0,leadville
2009-02-16,30.0,20.0,leadville
2009-02-17,38.0,26.0,leadville
2009-02-18,28.0,21.0,leadville
2009-02-19,28.0,23.0,leadville
2009-02-20,43.0,28.0,leadville
2009-02-21,23.0,17.0,leadville
2009-02-22,23.0,17.0,leadville
2009-02-23,21.0,15.0,leadville
2009-02-24,26.0,18.0,leadville
2009-02-25,33.0,24.0,leadville
2009-02-26,30.0,21.0,leadville
2009-02-27,36.0,24.0,leadville
2009-03-01,28.0,20.0,leadville
2009-03-02,35.0,22.0,leadville
2009-03-03,28.0,18.0,leadville
2009-03-04,36.0,26.0,leadville
2009-03-05,40.0,28.0,leadville
2009-03-06,49.0,30.0,leadville
2009-03-07,35.0,24.0,leadville
2009-03-08,38.0,24.0,leadville
2009-03-09,35.0,24.0,leadville
2009-03-10,40.0,29.0,leadville
2009-03-11,24.0,18.0,leadville
2009-03-13,16.0,13.0,leadville
2009-03-14,23.0,17.0,leadville
2009-03-15,29.0,21.0,leadville
2009-03-16,25.0,20.0,leadville
2009-03-17,26.0,20.0,leadville
2009-03-18,23.0,17.0,leadville
2009-03-19,21.0,15.0,leadville
2009-03-20,,22.0,leadville
2009-03-21,25.0,16.0,leadville
2009-03-22,47.0,30.0,leadville
2009-03-23,31.0,23.0,leadville
2009-03-24,26.0,21.0,leadville
2009-03-25,23.0,18.0,leadville
2009-03-26,25.0,16.0,leadville
2009-03-27,25.0,20.0,leadville
2009-03-28,35.0,28.0,leadville
2009-03-29,43.0,28.0,leadville
2009-03-30,43.0,29.0,leadville
2009-04-01,28.0,20.0,leadville
2009-04-02,37.0,26.0,leadville
2009-04-03,35.0,21.0,leadville
2009-04-04,31.0,25.0,leadville
2009-04-05,28.0,21.0,leadville
2009-04-06,22.0,18.0,leadville
2009-04-07,23.0,17.0,leadville
2009-04-08,43.0,30.0,leadville
2009-04-09,28.0,22.0,leadville
2009-04-10,28.0,21.0,leadville
2009-04-11,31.0,22.0,leadville
2009-04-12,36.0,25.0,leadville
2009-04-13,24.0,17.0,leadville
2009-04-14,23.0,17.0,leadville
2009-04-15,33.0,26.0,leadville
2009-04-16,30.0,23.0,leadville
2009-04-17,25.0,16.0,leadville
2009-04-18,32.0,24.0,leadville
2009-04-19,,,leadville
2009-04-20,30.0,24.0,leadville
2009-04-21,,,leadville
2009-04-22,,,leadville
2009-04-23,36.0,24.0,leadville
2009-04-24,30.0,21.0,leadville
2009-04-25,52.0,33.0,leadville
2009-04-26,,,leadville
2009-04-27,,,leadville
2009-04-28,32.0,23.0,leadville
2009-04-29,,,leadville
2009-05-01,,16.0,leadville
2009-05-02,,13.0,leadville
2009-05-03,,,leadville
2009-05-04,,17.0,leadville
2009-05-05,30.0,23.0,leadville
2009-05-08,29.0,21.0,leadville
2009-05-09,32.0,22.0,leadville
2009-05-10,31.0,22.0,leadville
2009-05-11,32.0,22.0,leadville
2009-05-12,38.0,29.0,leadville
2009-05-13,33.0,24.0,leadville
2009-05-14,45.0,28.0,leadville
2009-05-16,28.0,20.0,leadville
2009-05-17,26.0,21.0,leadville
2009-05-18,22.0,16.0,leadville
2009-05-19,36.0,25.0,leadville
2009-05-20,32.0,25.0,leadville
2009-05-21,20.0,16.0,leadville
2009-05-22,21.0,16.0,leadville
2009-05-23,38.0,25.0,leadville
2009-05-24,29.0,21.0,leadville
2009-05-25,26.0,20.0,leadville
2009-05-26,21.0,16.0,leadville
2009-05-27,33.0,23.0,leadville
2009-05-28,24.0,16.0,leadville
2009-05-29,25.0,20.0,leadville
2009-05-30,22.0,16.0,leadville
2009-06-01,15.0,12.0,leadville
2009-06-02,22.0,15.0,leadville
2009-06-03,30.0,21.0,leadville
2009-06-04,41.0,30.0,leadville
2009-06-05,37.0,25.0,leadville
2009-06-06,41.0,26.0,leadville
2009-06-07,43.0,30.0,leadville
2009-06-08,32.0,22.0,leadville
2009-06-09,22.0,17.0,leadville
2009-06-10,25.0,20.0,leadville
2009-06-11,30.0,21.0,leadville
2009-06-12,22.0,18.0,leadville
2009-06-13,39.0,29.0,leadville
2009-06-14,32.0,24.0,leadville
2009-06-15,33.0,25.0,leadville
2009-06-16,28.0,18.0,leadville
2009-06-17,33.0,24.0,leadville
2009-06-18,30.0,23.0,leadville
2009-06-19,22.0,15.0,leadville
2009-06-20,28.0,20.0,leadville
2009-06-21,32.0,22.0,leadville
2009-06-22,29.0,18.0,leadville
2009-06-23,38.0,26.0,leadville
2009-06-24,32.0,22.0,leadville
2009-06-25,24.0,16.0,leadville
2009-06-26,29.0,21.0,leadville
2009-06-27,28.0,18.0,leadville
2009-06-28,25.0,18.0,leadville
2009-07-01,25.0,18.0,leadville
2009-07-02,23.0,15.0,leadville
2009-07-03,35.0,26.0,leadville
2009-07-04,26.0,21.0,leadville
2009-07-05,40.0,30.0,leadville
2009-07-06,,33.0,leadville
2009-07-07,28.0,20.0,leadville
2009-07-08,28.0,18.0,leadville
2009-07-09,37.0,23.0,leadville
2009-07-10,35.0,23.0,leadville
2009-07-11,24.0,20.0,leadville
2009-07-12,26.0,18.0,leadville
2009-07-13,36.0,28.0,leadville
2009-07-14,39.0,29.0,leadville
2009-07-15,33.0,24.0,leadville
2009-07-16,35.0,26.0,leadville
2009-07-17,32.0,24.0,leadville
2009-07-18,39.0,28.0,leadville
2009-07-19,37.0,24.0,leadville
2009-07-20,36.0,28.0,leadville
2009-07-21,30.0,21.0,leadville
2009-07-22,26.0,20.0,leadville
2009-07-23,29.0,22.0,leadville
2009-07-24,22.0,16.0,leadville
2009-07-25,31.0,24.0,leadville
2009-07-26,30.0,22.0,leadville
2009-07-27,38.0,26.0,leadville
2009-07-28,35.0,23.0,leadville
2009-07-29,47.0,33.0,leadville
2009-07-30,35.0,23.0,leadville
2009-08-01,26.0,20.0,leadville
2009-08-02,39.0,25.0,leadville
2009-08-03,29.0,22.0,leadville
2009-08-04,26.0,20.0,leadville
2009-08-05,35.0,24.0,leadville
2009-08-06,29.0,20.0,leadville
2009-08-07,40.0,22.0,leadville
2009-08-08,32.0,21.0,leadville
2009-08-09,30.0,20.0,leadville
2009-08-10,33.0,22.0,leadville
2009-08-11,26.0,21.0,leadville
2009-08-12,26.0,18.0,leadville
2009-08-13,23.0,17.0,leadville
2009-08-14,22.0,16.0,leadville
2009-08-15,35.0,25.0,leadville
2009-08-16,33.0,23.0,leadville
2009-08-17,25.0,18.0,leadville
2009-08-18,40.0,31.0,leadville
2009-08-19,30.0,22.0,leadville
2009-08-20,25.0,18.0,leadville
2009-08-21,26.0,16.0,leadville
2009-08-22,25.0,21.0,leadville
2009-08-23,26.0,18.0,leadville
2009-08-24,17.0,13.0,leadville
2009-08-25,21.0,16.0,leadville
2009-08-26,26.0,20.0,leadville
2009-08-27,28.0,20.0,leadville
2009-08-28,21.0,16.0,leadville
2009-08-29,39.0,28.0,leadville
2009-08-30,,33.0,leadville
2009-09-01,31.0,20.0,leadville
2009-09-02,24.0,20.0,leadville
2009-09-03,29.0,18.0,leadville
2009-09-04,36.0,25.0,leadville
2009-09-05,23.0,18.0,leadville
2009-09-06,26.0,21.0,leadville
2009-09-07,21.0,14.0,leadville
2009-09-08,23.0,18.0,leadville
2009-09-09,23.0,17.0,leadville
2009-09-10,23.0,16.0,leadville
2009-09-11,23.0,16.0,leadville
2009-09-12,28.0,22.0,leadville
2009-09-13,29.0,21.0,leadville
2009-09-14,21.0,16.0,leadville
2009-09-15,35.0,20.0,leadville
2009-09-16,23.0,14.0,leadville
2009-09-17,21.0,15.0,leadville
2009-09-18,36.0,26.0,leadville
2009-09-19,30.0,24.0,leadville
2009-09-20,36.0,28.0,leadville
2009-09-21,36.0,29.0,leadville
2009-09-22,30.0,23.0,leadville
2009-09-23,31.0,23.0,leadville
2009-09-24,33.0,25.0,leadville
2009-09-25,36.0,25.0,leadville
2009-09-26,30.0,22.0,leadville
2009-09-27,28.0,18.0,leadville
2009-09-28,26.0,16.0,leadville
2009-09-29,44.0,21.0,leadville
2009-10-01,29.0,21.0,leadville
2009-10-02,26.0,17.0,leadville
2009-10-03,29.0,18.0,leadville
2009-10-04,30.0,20.0,leadville
2009-10-05,22.0,15.0,leadville
2009-10-06,22.0,17.0,leadville
2009-10-07,29.0,18.0,leadville
2009-10-08,32.0,23.0,leadville
2009-10-09,38.0,26.0,leadville
2009-10-10,39.0,26.0,leadville
2009-10-11,35.0,25.0,leadville
2009-10-12,30.0,22.0,leadville
2009-10-13,20.0,13.0,leadville
2009-10-14,21.0,14.0,leadville
2009-10-15,29.0,21.0,leadville
2009-10-16,25.0,18.0,leadville
2009-10-17,24.0,16.0,leadville
2009-10-18,30.0,22.0,leadville
2009-10-19,24.0,17.0,leadville
2009-10-20,29.0,21.0,leadville
2009-10-21,24.0,18.0,leadville
2009-10-22,26.0,20.0,leadville
2009-10-23,28.0,22.0,leadville
2009-10-24,38.0,25.0,leadville
2009-10-25,31.0,23.0,leadville
2009-10-26,21.0,17.0,leadville
2009-10-27,26.0,20.0,leadville
2009-10-28,21.0,15.0,leadville
2009-10-29,25.0,22.0,leadville
2009-10-30,26.0,20.0,leadville
2009-11-01,,16.0,leadville
2009-11-02,,20.0,leadville
2009-11-03,28.0,17.0,leadville
2009-11-04,14.0,10.0,leadville
2009-11-05,26.0,21.0,leadville
2009-11-06,38.0,23.0,leadville
2009-11-07,28.0,21.0,leadville
2009-11-08,18.0,15.0,leadville
2009-11-09,17.0,13.0,leadville
2009-11-10,20.0,15.0,leadville
2009-11-11,20.0,14.0,leadville
2009-11-12,35.0,23.0,leadville
2009-11-13,23.0,16.0,leadville
2009-11-14,24.0,17.0,leadville
2009-11-15,22.0,17.0,leadville
2009-11-16,22.0,17.0,leadville
2009-11-17,14.0,10.0,leadville
2009-11-18,22.0,18.0,leadville
2009-11-19,21.0,15.0,leadville
2009-11-20,14.0,10.0,leadville
2009-11-21,25.0,18.0,leadville
2009-11-22,24.0,15.0,leadville
2009-11-23,32.0,23.0,leadville
2009-11-24,23.0,17.0,leadville
2009-11-25,29.0,23.0,leadville
2009-11-26,20.0,16.0,leadville
2009-11-27,16.0,12.0,leadville
2009-11-28,14.0,10.0,leadville
2009-11-29,22.0,15.0,leadville
2009-12-01,20.0,16.0,leadville
2009-12-02,21.0,16.0,leadville
2009-12-03,20.0,14.0,leadville
2009-12-04,33.0,25.0,leadville
2009-12-05,22.0,15.0,leadville
2009-12-06,23.0,17.0,leadville
2009-12-07,9.0,7.0,leadville
2009-12-08,40.0,29.0,leadville
2009-12-09,37.0,26.0,leadville
2009-12-10,29.0,20.0,leadville
2009-12-11,28.0,18.0,leadville
2009-12-12,35.0,23.0,leadville
2009-12-13,32.0,25.0,leadville
2009-12-14,30.0,21.0,leadville
2009-12-15,20.0,15.0,leadville
2009-12-16,22.0,16.0,leadville
2009-12-17,22.0,16.0,leadville
2009-12-18,17.0,13.0,leadville
2009-12-19,23.0,15.0,leadville
2009-12-20,26.0,20.0,leadville
2009-12-21,24.0,18.0,leadville
2009-12-22,21.0,16.0,leadville
2009-12-23,23.0,18.0,leadville
2009-12-24,30.0,22.0,leadville
2009-12-25,36.0,25.0,leadville
2009-12-26,22.0,17.0,leadville
2009-12-27,15.0,12.0,leadville
2009-12-28,14.0,12.0,leadville
2009-12-29,16.0,13.0,leadville
2009-12-30,25.0,17.0,leadville
2010-01-01,31.0,20.0,leadville
2010-01-02,29.0,20.0,leadville
2010-01-03,16.0,12.0,leadville
2010-01-04,21.0,14.0,leadville
2010-01-05,31.0,24.0,leadville
2010-01-06,36.0,26.0,leadville
2010-01-07,26.0,22.0,leadville
2010-01-08,23.0,18.0,leadville
2010-01-09,20.0,15.0,leadville
2010-01-10,14.0,10.0,leadville
2010-01-11,13.0,10.0,leadville
2010-01-12,14.0,10.0,leadville
2010-01-13,18.0,14.0,leadville
2010-01-14,12.0,10.0,leadville
2010-01-15,20.0,15.0,leadville
2010-01-16,15.0,12.0,leadville
2010-01-17,15.0,12.0,leadville
2010-01-18,14.0,9.0,leadville
2010-01-19,22.0,17.0,leadville
2010-01-20,21.0,17.0,leadville
2010-01-21,22.0,16.0,leadville
2010-01-22,20.0,15.0,leadville
2010-01-23,32.0,21.0,leadville
2010-01-24,28.0,21.0,leadville
2010-01-25,35.0,24.0,leadville
2010-01-26,24.0,18.0,leadville
2010-01-27,20.0,15.0,leadville
2010-01-28,17.0,13.0,leadville
2010-01-29,16.0,13.0,leadville
2010-01-30,15.0,12.0,leadville
2010-02-01,25.0,20.0,leadville
2010-02-02,14.0,12.0,leadville
2010-02-03,20.0,14.0,leadville
2010-02-04,31.0,24.0,leadville
2010-02-05,30.0,23.0,leadville
2010-02-06,22.0,16.0,leadville
2010-02-07,17.0,13.0,leadville
2010-02-08,23.0,18.0,leadville
2010-02-09,20.0,15.0,leadville
2010-02-10,22.0,17.0,leadville
2010-02-11,24.0,20.0,leadville
2010-02-12,26.0,22.0,leadville
2010-02-13,30.0,24.0,leadville
2010-02-14,29.0,22.0,leadville
2010-02-15,20.0,14.0,leadville
2010-02-16,24.0,18.0,leadville
2010-02-17,22.0,17.0,leadville
2010-02-18,24.0,16.0,leadville
2010-02-19,15.0,10.0,leadville
2010-02-20,23.0,16.0,leadville
2010-02-21,15.0,12.0,leadville
2010-02-22,23.0,20.0,leadville
2010-02-23,25.0,21.0,leadville
2010-02-24,23.0,17.0,leadville
2010-02-25,28.0,22.0,leadville
2010-02-26,23.0,18.0,leadville
2010-02-27,23.0,16.0,leadville
2010-03-01,20.0,17.0,leadville
2010-03-02,18.0,14.0,leadville
2010-03-03,17.0,13.0,leadville
2010-03-04,26.0,21.0,leadville
2010-03-05,33.0,23.0,leadville
2010-03-06,18.0,13.0,leadville
2010-03-07,24.0,18.0,leadville
2010-03-08,30.0,23.0,leadville
2010-03-09,20.0,14.0,leadville
2010-03-10,22.0,14.0,leadville
2010-03-11,35.0,24.0,leadville
2010-03-12,28.0,23.0,leadville
2010-03-13,24.0,15.0,leadville
2010-03-14,21.0,15.0,leadville
2010-03-15,14.0,10.0,leadville
2010-03-16,25.0,20.0,leadville
2010-03-17,17.0,13.0,leadville
2010-03-18,25.0,17.0,leadville
2010-03-19,25.0,20.0,leadville
2010-03-20,28.0,22.0,leadville
2010-03-21,22.0,18.0,leadville
2010-03-22,26.0,21.0,leadville
2010-03-23,25.0,18.0,leadville
2010-03-24,21.0,15.0,leadville
2010-03-25,23.0,15.0,leadville
2010-03-26,33.0,25.0,leadville
2010-03-27,32.0,24.0,leadville
2010-03-28,24.0,20.0,leadville
2010-03-29,25.0,18.0,leadville
2010-03-30,46.0,30.0,leadville
2010-04-01,36.0,25.0,leadville
2010-04-02,28.0,21.0,leadville
2010-04-03,35.0,24.0,leadville
2010-04-04,28.0,21.0,leadville
2010-04-05,37.0,26.0,leadville
2010-04-06,35.0,28.0,leadville
2010-04-07,23.0,18.0,leadville
2010-04-08,24.0,18.0,leadville
2010-04-09,25.0,17.0,leadville
2010-04-10,29.0,20.0,leadville
2010-04-11,22.0,15.0,leadville
2010-04-12,39.0,26.0,leadville
2010-04-13,43.0,29.0,leadville
2010-04-14,22.0,15.0,leadville
2010-04-15,17.0,13.0,leadville
2010-04-16,29.0,22.0,leadville
2010-04-17,31.0,22.0,leadville
2010-04-18,31.0,23.0,leadville
2010-04-19,32.0,23.0,leadville
2010-04-20,30.0,23.0,leadville
2010-04-21,36.0,22.0,leadville
2010-04-22,36.0,22.0,leadville
2010-04-23,32.0,23.0,leadville
2010-04-24,35.0,25.0,leadville
2010-04-25,29.0,20.0,leadville
2010-04-26,35.0,25.0,leadville
2010-04-27,32.0,23.0,leadville
2010-04-28,,33.0,leadville
2010-04-29,38.0,25.0,leadville
2010-05-01,29.0,24.0,leadville
2010-05-02,20.0,16.0,leadville
2010-05-03,32.0,25.0,leadville
2010-05-04,41.0,29.0,leadville
2010-05-05,39.0,28.0,leadville
2010-05-06,32.0,23.0,leadville
2010-05-07,28.0,21.0,leadville
2010-05-08,30.0,22.0,leadville
2010-05-09,36.0,24.0,leadville
2010-05-10,45.0,30.0,leadville
2010-05-11,47.0,32.0,leadville
2010-05-12,31.0,23.0,leadville
2010-05-13,24.0,16.0,leadville
2010-05-14,26.0,18.0,leadville
2010-05-15,25.0,21.0,leadville
2010-05-16,25.0,18.0,leadville
2010-05-17,25.0,17.0,leadville
2010-05-18,36.0,30.0,leadville
2010-05-19,35.0,24.0,leadville
2010-05-20,23.0,17.0,leadville
2010-05-21,41.0,25.0,leadville
2010-05-22,56.0,40.0,leadville
2010-05-23,53.0,37.0,leadville
2010-05-24,44.0,29.0,leadville
2010-05-25,26.0,18.0,leadville
2010-05-27,36.0,23.0,leadville
2010-05-28,36.0,25.0,leadville
2010-05-29,40.0,26.0,leadville
2010-05-30,30.0,22.0,leadville
2010-06-01,31.0,24.0,leadville
2010-06-02,24.0,17.0,leadville
2010-06-03,28.0,18.0,leadville
2010-06-04,28.0,21.0,leadville
2010-06-05,31.0,21.0,leadville
2010-06-06,29.0,20.0,leadville
2010-06-07,36.0,26.0,leadville
2010-06-08,24.0,18.0,leadville
2010-06-09,35.0,26.0,leadville
2010-06-10,36.0,23.0,leadville
2010-06-11,38.0,24.0,leadville
2010-06-12,36.0,22.0,leadville
2010-06-13,30.0,23.0,leadville
2010-06-14,26.0,21.0,leadville
2010-06-15,23.0,14.0,leadville
2010-06-16,51.0,32.0,leadville
2010-06-17,37.0,25.0,leadville
2010-06-18,35.0,22.0,leadville
2010-06-19,39.0,29.0,leadville
2010-06-20,39.0,28.0,leadville
2010-06-21,,24.0,leadville
2010-06-22,47.0,31.0,leadville
2010-06-23,28.0,18.0,leadville
2010-06-24,32.0,22.0,leadville
2010-06-25,38.0,25.0,leadville
2010-06-26,31.0,24.0,leadville
2010-06-27,29.0,21.0,leadville
2010-06-28,23.0,16.0,leadville
2010-06-29,31.0,22.0,leadville
2010-07-01,20.0,15.0,leadville
2010-07-02,37.0,29.0,leadville
2010-07-03,37.0,25.0,leadville
2010-07-04,30.0,23.0,leadville
2010-07-05,33.0,18.0,leadville
2010-07-06,41.0,23.0,leadville
2010-07-07,29.0,21.0,leadville
2010-07-08,25.0,20.0,leadville
2010-07-09,30.0,22.0,leadville
2010-07-10,31.0,25.0,leadville
2010-07-11,36.0,28.0,leadville
2010-07-12,36.0,25.0,leadville
2010-07-13,33.0,24.0,leadville
2010-07-14,29.0,21.0,leadville
2010-07-15,31.0,24.0,leadville
2010-07-16,29.0,22.0,leadville
2010-07-17,28.0,17.0,leadville
2010-07-18,41.0,29.0,leadville
2010-07-19,37.0,25.0,leadville
2010-07-20,40.0,30.0,leadville
2010-07-21,23.0,16.0,leadville
2010-07-22,25.0,18.0,leadville
2010-07-23,24.0,17.0,leadville
2010-07-24,33.0,22.0,leadville
2010-07-25,30.0,21.0,leadville
2010-07-26,18.0,13.0,leadville
2010-07-27,29.0,21.0,leadville
2010-07-28,26.0,17.0,leadville
2010-07-29,22.0,17.0,leadville
2010-07-30,21.0,15.0,leadville
2010-08-01,21.0,16.0,leadville
2010-08-02,25.0,18.0,leadville
2010-08-03,18.0,15.0,leadville
2010-08-04,33.0,25.0,leadville
2010-08-05,23.0,17.0,leadville
2010-08-06,28.0,22.0,leadville
2010-08-07,20.0,15.0,leadville
2010-08-08,26.0,17.0,leadville
2010-08-09,26.0,20.0,leadville
2010-08-10,26.0,13.0,leadville
2010-08-11,26.0,21.0,leadville
2010-08-12,47.0,29.0,leadville
2010-08-13,28.0,18.0,leadville
2010-08-14,29.0,21.0,leadville
2010-08-15,25.0,20.0,leadville
2010-08-16,,29.0,leadville
2010-08-17,28.0,21.0,leadville
2010-08-18,16.0,12.0,leadville
2010-08-19,47.0,37.0,leadville
2010-08-20,23.0,16.0,leadville
2010-08-21,17.0,12.0,leadville
2010-08-22,23.0,16.0,leadville
2010-08-23,33.0,24.0,leadville
2010-08-24,28.0,21.0,leadville
2010-08-25,23.0,16.0,leadville
2010-08-26,23.0,15.0,leadville
2010-08-27,20.0,16.0,leadville
2010-08-28,26.0,17.0,leadville
2010-08-29,28.0,20.0,leadville
2010-08-30,31.0,21.0,leadville
2010-09-01,28.0,22.0,leadville
2010-09-02,24.0,17.0,leadville
2010-09-03,31.0,20.0,leadville
2010-09-04,28.0,22.0,leadville
2010-09-05,47.0,26.0,leadville
2010-09-06,39.0,24.0,leadville
2010-09-07,28.0,16.0,leadville
2010-09-08,23.0,16.0,leadville
2010-09-09,39.0,25.0,leadville
2010-09-10,,18.0,leadville
2010-09-11,25.0,21.0,leadville
2010-09-12,22.0,16.0,leadville
2010-09-13,22.0,17.0,leadville
2010-09-14,23.0,17.0,leadville
2010-09-15,31.0,23.0,leadville
2010-09-16,30.0,21.0,leadville
2010-09-17,25.0,20.0,leadville
2010-09-18,25.0,20.0,leadville
2010-09-19,20.0,14.0,leadville
2010-09-20,47.0,38.0,leadville
2010-09-21,23.0,16.0,leadville
2010-09-22,21.0,13.0,leadville
2010-09-23,31.0,22.0,leadville
2010-09-24,23.0,18.0,leadville
2010-09-25,21.0,16.0,leadville
2010-09-26,22.0,16.0,leadville
2010-09-27,23.0,17.0,leadville
2010-09-28,23.0,17.0,leadville
2010-09-29,21.0,12.0,leadville
2010-10-01,30.0,22.0,leadville
2010-10-02,31.0,21.0,leadville
2010-10-03,26.0,20.0,leadville
2010-10-04,26.0,18.0,leadville
2010-10-05,25.0,20.0,leadville
2010-10-06,26.0,20.0,leadville
2010-10-07,29.0,17.0,leadville
2010-10-08,30.0,21.0,leadville
